Topic,Document ID,Similarity Score,Paragraph
72,PE27877,0.48247382,"(EM13LGG302) Posicionar-se criticamente diante de diversas visões de mundo presentes nos discursos em diferentes linguagens, levando em conta seus contextos de produção e de circulação.	(EM12LGG302LI19PE) Produção Oral/Escrita- Produzir textos da ordem do argumentar ancorados em diferentes gêneros (textos de opinião, blogs, tweets etc.), conforme os diversos campos de atuação social, em vistas da construção da cidadania.	Gêneros Jornalísticos impressos e/ ou digitais, de diferentes suportes. Análise Linguística: Past Perfect;Past Perfect Continuous.	JORNALÍSTICO- MIDIÁTICO
"
72,MT23371,0.4720028,"(EMIFLGG10) Avaliar como	oportunidades, conhecimentos e recursos relacionados às várias linguagens podem ser utilizados	na concretização de projetos pessoais ou produtivos, considerando as diversas tecnologias disponíveis e os	impactos socioambientais.	-	Polissemia ligada aos textos	jornalísticos	e publicitários. -	Escolha do vocabulário a partir do público-alvo, gênero	textual	e intencionalidade de quem produz o discurso. -	Argumentação. -	Linguagem visual nos textos publicitários. -	Gêneros	textuais: crônica, artigo de opinião, propagandas,	informes publicitários, avisos, ata, contos,	textos multimodais,	júri, entrevista,	editorial, memória,	textos publicitários, biografia e autobiografia.	Escrita: Produção de textos dissertativo-argumentativos como artigos de opinião, resenha crítica. Oralidade:	argumentação em textos publicitários. Júri simulado. Leitura: interpretação de textos	jornalísticos	de diferentes mídias e pontos de vista. Intepretação	de	textos multimodais. -	Levantamento	de vocabulário	em	Língua Inglesa	utilizado	no cotidiano das mídias de internet e em diferentes gêneros textuais. Análise	de	textos publicitários em diferentes mídias.
"
72,PE27886,0.47028992,"	(EM13LGG201LI13PE) Produção Oral/Escrita- Produzir textos orais e/ ou escritos, para compartilhar informações sobre um determinado assunto de interesse, organizados de forma clara, desenvolvidos em volta de um tema central e que permitam o reconhecimento da valorização cultural (da comunidade local, regional e global) social e histórica em diferentes contextos (apreciação de um filme, peça, música, poema, apresentação cultural etc.)	Gêneros literários orais (declamação de poema, entre outros) e/ou escritos (poemas, romances, letras de músicas, drama, entre outros); Gêneros da cultura popular nordestina,(gêneros orais, lendas, contos, causos, cordel, entre outros). Análise Linguística: Linking words, Phrasal Verbs; Idioms, Collocations.	ARTÍSTICO-LITERÁRIO
"
72,GO12175,0.4647715,"	(GO-EMLP06B) Analisar as funções da linguagem como recursos expressivos da língua, considerando as diversas situações textuais a fim de conhecer as	intencionalidades comunicativas.	Todos os campos de atuação	Leitura.	Escuta. Produção de textos (orais,	escritos, multissemióticos). Análise linguística / semiótica.	Gêneros	discursivos (poemas, contos, crônicas, tiras, charges, diários, propagandas, classificados, receitas,	reportagens). Elementos da comunicação. Funções da linguagem. Modalização. Elementos expressivos da linguagem teatral: voz, movimentos, gestos e ações.
"
305,ES5900,0.9559221,"Participar de eventos (saraus, competições orais, audições, mostras, festivais, feiras culturais e literárias, rodas e clubes de leitura, cooperativas culturais, jograis, repentes, slams etc.), inclusive para socializar obras da própria autoria (poemas, contos e suas variedades, roteiros e microrroteiros, videominutos, playlists comentadas de música etc.) e/ou interpretar obras de outros, inserindo-se nas diferentes práticas culturais de seu tempo.
"
305,BNCC1703,0.95010155,"(EM13LP46) Participar de eventos (saraus, competições orais, audições, mostras, festivais, feiras culturais e literárias, rodas e clubes de leitura, cooperativas culturais, jograis, repentes, slams etc.), inclusive para socializar obras da própria autoria (poemas, contos e suas variedades, roteiros e microrroteiros, videominutos, playlists comentadas de música etc.) e/ou interpretar obras de outros, inserindo-se nas diferentes práticas culturais de seu tempo.	3, 6
"
305,RS40702,0.94828427,"	(EM13LP47) Participar de eventos (saraus, competições orais, audições, mostras, festivais, feiras culturais e literárias, rodas e clubes de leitura, cooperativas culturais, jograis, repentes, slams etc.), inclusive para socializar obras da própria autoria (poemas, contos e suas variedades, roteiros e microrroteiros, videominutos, playlists comentadas de música etc.) e/ou interpretar obras de outros, inserindo-se nas diferentes práticas culturais de seu tempo.		1°
"
305,PB25689,0.9442282,"(EM13LP46) Participar de eventos (saraus, competições orais, audições, mostras, festivais, feiras culturais e literárias, rodas e clubes de leitura, cooperativas culturais, jograis, repentes, slams etc.), inclusive para socializar obras da própria autoria (poemas, contos e suas variedades, roteiros e microrroteiros, videominutos, playlists comentadas de música e etc.) e/ou interpretar obras de outros, inserindo-se nas diferentes práticas culturais de seu tempo.
"
305,RS40683,0.94324327,"	(EM13LP47) Participar de eventos (saraus, competições orais, audições, mostras, festivais, feiras culturais e literárias, rodas e clubes de leitura, cooperativas culturais, jograis, repentes, slams etc.), inclusive para socializar obras da própria autoria (poemas, contos e suas variedades, roteiros e microrroteiros, videominutos, playlists comentadas de música etc.) e/ou interpretar obras de outros, inserindo-se nas diferentes práticas culturais de seu tempo.	CAMPO ARTÍSTICO-LITERÁRIO	3°
"
305,CE2653,0.93810964,"	(EM13LP47) Participar de eventos (saraus, competições orais, audições, mostras, festivais, feiras culturais e literárias, rodas e clubes de leitura, cooperativas culturais, jograis, repentes, slams etc.), inclusive para socializar obras da própria autoria (poemas, contos e suas variedades, roteiros e microrroteiros, videominutos, playlists comentadas de músicas etc. ) e/ou interpretar obras de outros, inserindo-se nas diferentes práticas culturais de seu tempo.		
"
305,MS20238,0.93359476,"(MS.EM13LP3647) Participar de eventos (saraus, competições orais, audições, mostras, festivais, feiras culturais e literárias, rodas e clubes de leitura, cooperativas culturais, jograis, repentes, slams etc.), inclusive para socializar obras da própria autoria (poemas, contos e suas variedades, roteiros e microrroteiros, videominutos, playlists comentadas de música etc.) e/ou interpretar obras de outros, inserindo-se nas diferentes práticas culturais de seu tempo.
"
305,MT22232,0.9324031,"(EM13LP47) Participar de eventos (saraus, competições orais, audições, mostras, festivais, feiras culturais e literárias, rodas e clubes de leitura, cooperativas culturais, jograis, repentes, slams etc.), inclusive para socializar obras da própria autoria (poemas, contos e suas variedades, roteiros e microrroteiros, videominutos, playlists comentadas de música etc.) e/ou interpretar obras de outros, inserindo-se nas diferentes práticas culturais de seu tempo.	3,6	Gêneros orais; Textos	Multissemioticos	e sinestésicos; Roteiros.
"
305,MS20089,0.9321163,"Participar de eventos (saraus, competições orais, audições, mostras, festivais, feiras culturais e literárias, rodas e clubes de leitura, cooperativas culturais, jograis, repentes, slams etc.), inclusive para socializar obras da própria autoria (poemas, contos e suas variedades, roteiros e microrroteiros, videominutos, playlists comentadas de música etc.) e/ou interpretar obras de outros, inserindo-se nas diferentes práticas culturais de seu tempo.
"
305,PB25716,0.92891943,"(EM13LP46) Participar de eventos (saraus, competições orais, audições, mostras, festivais, feiras culturais e literárias, rodas e clubes de leitura, cooperativas culturais, jograis, repentes, slams, etc.), inclusive para socializar obras da própria autoria (poemas, contos e suas variedades, roteiros e microrroteiros, videominutos, playlists comentadas de música e etc.) e/ou interpretar obras de outros, inserindo-se nas diferentes práticas culturais de seu tempo.
"
305,PR33947,0.90475017,"(EM13LP46) Participar de eventos (saraus, competições orais, audições, mostras, festivais, feiras culturais e literárias, rodas e clubes de leitura, cooperativas culturais, jograis, repentes, slams etc.), inclusive para socializar obras da própria autoria (poemas, contos e suas
"
305,SE45649,0.8826131,"Participar de eventos (saraus, competições orais, audições, mostras, festivais, feiras culturais e literárias, rodas e clubes de leitura, cooperativas culturais, jo-grais, repentes, slams etc.), inclusive para socializar obras da própria autoria (poemas, contos e suas variedades, roteiros e micror-roteiros, videominutos, playlists comentadas de música etc.) e/ou interpretar obras de outros, inserindo-se nas diferentes práticas culturais de seu tempo.
"
305,PB26133,0.8759225,"(EM13LP46) Participar de eventos (saraus, competições orais, audições, mostras, festivais, feiras culturais e literárias, rodas e clubes de leitura, cooperativas culturais, jograis, repentes, slams etc.), inclusive para socializar obras da própria
"
305,MG17360,0.8747354,"(EM13LP47) Participar de eventos (saraus, competições orais, audições, mostras, festivais, feiras culturais e literárias, rodas e clubes de leitura, cooperativas culturais, jograis, repentes, slams etc.), inclusive para socializar obras da própria autoria (poemas, contos e suas variedades, roteiros e microrroteiros, vídeo minutos, playlists comentadas de música etc.) e/ou interpretar obras de outros, inserindo-se nas diferentes práticas culturais de seu tempo.	Campo	Artístico Literário	?	Discurso Oral. ?	Produção e interpretação de textos. ?	Análise e compreensão de textos multissemióticos e midiáticos.
"
305,AM539,0.8704024,"(EM13LP47) Participar de eventos (saraus, competições orais, audições, mostras, festivais, feiras culturais e literárias, rodas e clubes de leitura, cooperativas culturais, jograis, repentes, slams etc.), inclusive para socializar obras da própria autoria (poemas, contos e suas variedades, roteiros e microrroteiros, videominutos, playlists comentadas de música etc.) e/ou interpretar obras de outros,	inserindo-se	nas diferentes práticas culturais de seu tempo.	Conhecimento e interação em manifestações artísticas culturais e literárias e produção de textos orais, escritos e multimodais.	Utilização das diferentes linguagens, artísticas, corporais e verbais na participação e organização de movimentos artísticos, literários e culturais, exercitando a autonomia, a colaboração, o protagonismo e autoria na vida pessoal e coletiva, nos contextos: locais regionais e globais.	3, 6
"
305,MS20236,0.8345965,"Promoção de eventos como saraus, competições orais, audições, mostras, festivais, feiras culturais e literárias, rodas e clubes de leitura, para socializar as obras de autoria dos estudantes.
"
